p1,p2,dg,tm,type,pool
cluster_2558_amp1_RIGHT,cluster_2835_amp1_LEFT,-9.20841483137576,29.314810524419556,heterodimer,all
cluster_2558_amp1_RIGHT,cluster_2988_amp1_LEFT,-9.067989831372659,27.690000216953365,heterodimer,all
cluster_2560_amp1_LEFT,cluster_3061_amp1_RIGHT,-11.681163518137415,38.687818437168346,heterodimer,all
cluster_2560_amp1_LEFT,cluster_3193_amp1_RIGHT,-11.681163518137415,38.687818437168346,heterodimer,all
cluster_2560_amp1_LEFT,cluster_3211_amp1_RIGHT,-11.681163518137415,38.687818437168346,heterodimer,all
cluster_2561_amp1_LEFT,cluster_3062_amp1_RIGHT,-12.225109747065188,39.96495836591191,heterodimer,all
cluster_2561_amp1_LEFT,cluster_3212_amp1_RIGHT,-12.225109747065188,39.96495836591191,heterodimer,all
cluster_2561_amp1_RIGHT,cluster_3124_amp1_LEFT,-12.04793220490837,39.16966398301099,heterodimer,all
cluster_2561_amp1_RIGHT,cluster_3194_amp1_LEFT,-11.875752204908348,38.71542264733188,heterodimer,all
cluster_2563_amp1_LEFT,cluster_2570_amp1_LEFT,-10.576327247062087,35.05664975815233,heterodimer,all
cluster_2563_amp1_LEFT,cluster_2886_amp1_LEFT,-10.576327247062087,35.05664975815233,heterodimer,all
cluster_2563_amp1_LEFT,cluster_3175_amp1_LEFT,-10.576327247062087,35.05664975815233,heterodimer,all
cluster_2563_amp1_LEFT,cluster_3204_amp1_LEFT,-10.576327247062087,35.05664975815233,heterodimer,all
cluster_2563_amp1_RIGHT,cluster_3039_amp1_RIGHT,-9.57194483137576,30.45088770510671,heterodimer,all
cluster_2563_amp1_RIGHT,cluster_3089_amp1_RIGHT,-10.009968247068274,33.16085730644727,heterodimer,all
cluster_2566_amp1_RIGHT,cluster_2964_amp1_RIGHT,-9.152335018140496,30.983365680681914,heterodimer,all
cluster_2566_amp1_RIGHT,cluster_3382_amp1_LEFT,-9.429084831375759,29.65942008281104,heterodimer,all
cluster_2567_amp1_LEFT,cluster_2766_amp1_RIGHT,-22.10318580735632,57.46364297488924,heterodimer,all
cluster_2567_amp1_RIGHT,cluster_3349_amp1_LEFT,-11.5170685181405,38.06462589851384,heterodimer,all
cluster_2568_amp1_LEFT,cluster_3195_amp1_LEFT,-11.081439933823727,36.68981448672423,heterodimer,all
cluster_2568_amp1_LEFT,cluster_3226_amp1_LEFT,-11.081439933823727,36.68981448672423,heterodimer,all
cluster_2568_amp1_RIGHT,cluster_2688_amp1_RIGHT,-10.260176933829934,34.43319108511315,heterodimer,all
cluster_2568_amp1_RIGHT,cluster_3120_amp1_LEFT,-9.306958602454172,28.320863234288936,heterodimer,all
cluster_2568_amp1_RIGHT,cluster_3145_amp1_RIGHT,-10.260176933829934,34.43319108511315,heterodimer,all
cluster_2569_amp1_LEFT,cluster_2768_amp1_RIGHT,-25.374259494124185,60.95138112308672,heterodimer,all
cluster_2569_amp1_LEFT,cluster_3124_amp1_LEFT,-9.567360975983684,32.841919005281056,heterodimer,all
cluster_2570_amp1_LEFT,cluster_2769_amp1_RIGHT,-14.034065975980557,45.496361322454334,heterodimer,all
cluster_2570_amp1_LEFT,cluster_2997_amp1_RIGHT,-14.034065975980557,45.496361322454334,heterodimer,all
cluster_2570_amp1_LEFT,cluster_3004_amp1_LEFT,-9.491047373535693,29.447575367484603,heterodimer,all
cluster_2570_amp1_LEFT,cluster_3120_amp1_LEFT,-9.2562723735357,28.362730636548747,heterodimer,all
cluster_2570_amp1_RIGHT,cluster_3034_amp1_RIGHT,-9.30009106030043,30.34059421476087,heterodimer,all
cluster_2570_amp1_RIGHT,cluster_3278_amp1_RIGHT,-9.47357606030043,30.241153174726605,heterodimer,all
cluster_2572_amp1_LEFT,cluster_2943_amp1_RIGHT,-14.223794391670003,43.9784612923055,heterodimer,all
cluster_2572_amp1_RIGHT,cluster_2808_amp1_LEFT,-9.030716060297332,28.265453882651457,heterodimer,all
cluster_2573_amp1_LEFT,cluster_2772_amp1_RIGHT,-14.47373097598365,46.56515347417184,heterodimer,all
cluster_2573_amp1_LEFT,cluster_3000_amp1_RIGHT,-14.47373097598365,46.56515347417184,heterodimer,all
cluster_2573_amp1_RIGHT,cluster_2955_amp1_LEFT,-10.293374831375754,33.380061604791024,heterodimer,all
cluster_2573_amp1_RIGHT,cluster_3064_amp1_LEFT,-9.011478602457268,27.933715532378926,heterodimer,all
cluster_2573_amp1_RIGHT,cluster_3194_amp1_RIGHT,-10.003524831375762,32.22370030137216,heterodimer,all
cluster_2573_amp1_RIGHT,cluster_3214_amp1_LEFT,-9.011478602457268,27.933715532378926,heterodimer,all
cluster_2578_amp1_LEFT,cluster_2762_amp1_LEFT,-9.134909831375756,28.25309012292604,heterodimer,all
cluster_2580_amp1_LEFT,cluster_2586_amp1_RIGHT,-10.942809475986753,36.19605356998716,heterodimer,all
cluster_2580_amp1_LEFT,cluster_3087_amp1_RIGHT,-10.942809475986753,36.19605356998716,heterodimer,all
cluster_2580_amp1_LEFT,cluster_3336_amp1_RIGHT,-9.046516060297348,29.201511481469424,heterodimer,all
cluster_2580_amp1_LEFT,cluster_3337_amp1_RIGHT,-9.046516060297348,29.201511481469424,heterodimer,all
cluster_2584_amp1_RIGHT,cluster_3048_amp1_LEFT,-10.403457373535698,33.60091454163273,heterodimer,all
cluster_2586_amp1_LEFT,cluster_2717_amp1_LEFT,-9.849054204911459,33.28733953536778,heterodimer,all
cluster_2586_amp1_RIGHT,cluster_3081_amp1_LEFT,-11.36894483137886,37.565543906741425,heterodimer,all
cluster_2586_amp1_RIGHT,cluster_3348_amp1_LEFT,-9.217609831372654,27.91316898634784,heterodimer,all
cluster_2587_amp1_LEFT,cluster_2829_amp1_RIGHT,-17.586733349510077,51.71000214021859,heterodimer,all
cluster_2587_amp1_LEFT,cluster_2867_amp1_RIGHT,-9.335474831372666,29.191391008841435,heterodimer,all
cluster_2587_amp1_LEFT,cluster_3311_amp1_RIGHT,-9.543758518140516,30.996320280509224,heterodimer,all
cluster_2587_amp1_RIGHT,cluster_3162_amp1_LEFT,-9.587724831372666,29.78983388072885,heterodimer,all
cluster_2587_amp1_RIGHT,cluster_3262_amp1_LEFT,-10.247323518140503,33.29524140390589,heterodimer,all
cluster_2588_amp1_RIGHT,cluster_2767_amp1_LEFT,-9.330843602457273,29.57998204182161,heterodimer,all
cluster_2589_amp1_LEFT,cluster_2772_amp1_RIGHT,-9.098742373532593,26.257134097259836,heterodimer,all
cluster_2589_amp1_LEFT,cluster_3000_amp1_RIGHT,-9.098742373532593,26.257134097259836,heterodimer,all
cluster_2589_amp1_LEFT,cluster_3089_amp1_RIGHT,-9.239497289218924,29.837773981025578,heterodimer,all
cluster_2589_amp1_RIGHT,cluster_3374_amp1_RIGHT,-9.040496060297345,28.790268652722148,heterodimer,all
cluster_2590_amp1_LEFT,cluster_2784_amp1_LEFT,-10.574336060297341,34.704147292588175,heterodimer,all
cluster_2590_amp1_LEFT,cluster_2832_amp1_RIGHT,-13.44797597598056,43.717366766218674,heterodimer,all
cluster_2592_amp1_LEFT,cluster_2708_amp1_RIGHT,-9.718830975986755,32.11812803457548,heterodimer,all
cluster_2592_amp1_LEFT,cluster_2735_amp1_RIGHT,-9.718830975986755,32.11812803457548,heterodimer,all
cluster_2592_amp1_LEFT,cluster_2833_amp1_RIGHT,-10.50135597598675,34.78923282497527,heterodimer,all
cluster_2592_amp1_LEFT,cluster_3165_amp1_RIGHT,-9.718830975986755,32.11812803457548,heterodimer,all
cluster_2592_amp1_RIGHT,cluster_3194_amp1_RIGHT,-9.19380860245417,28.607727628663156,heterodimer,all
cluster_2593_amp1_LEFT,cluster_2910_amp1_RIGHT,-24.70714449412105,60.86862972558248,heterodimer,all
cluster_2594_amp1_LEFT,cluster_2766_amp1_RIGHT,-18.975409578434746,53.18039959356071,heterodimer,all
cluster_2595_amp1_LEFT,cluster_2767_amp1_RIGHT,-18.397142120591568,52.86206063461009,heterodimer,all
cluster_2595_amp1_RIGHT,cluster_2688_amp1_RIGHT,-15.593290975983662,48.82446193360886,heterodimer,all
cluster_2595_amp1_RIGHT,cluster_2762_amp1_RIGHT,-9.335663789222002,31.299082479621006,heterodimer,all
cluster_2595_amp1_RIGHT,cluster_3145_amp1_RIGHT,-15.593290975983662,48.82446193360886,heterodimer,all
cluster_2595_amp1_RIGHT,cluster_3343_amp1_RIGHT,-9.705024831375754,30.80335214136545,heterodimer,all
cluster_2596_amp1_LEFT,cluster_2768_amp1_RIGHT,-22.423485807356336,58.14515122275094,heterodimer,all
cluster_2596_amp1_LEFT,cluster_3124_amp1_LEFT,-10.642548662748421,35.562665700402704,heterodimer,all
cluster_2598_amp1_LEFT,cluster_2967_amp1_RIGHT,-9.355838602457283,29.273855824903364,heterodimer,all
cluster_2599_amp1_LEFT,cluster_2771_amp1_RIGHT,-20.495904578434768,55.699731749042655,heterodimer,all
cluster_2599_amp1_LEFT,cluster_2845_amp1_RIGHT,-9.359296060300432,30.198854590523013,heterodimer,all
cluster_2599_amp1_LEFT,cluster_2999_amp1_RIGHT,-14.757517204908348,46.32842132395945,heterodimer,all
cluster_2600_amp1_LEFT,cluster_2917_amp1_RIGHT,-23.327377036277902,59.08523217797779,heterodimer,all
cluster_2604_amp1_LEFT,cluster_2647_amp1_RIGHT,-10.665749831375754,34.9802969018981,heterodimer,all
cluster_2604_amp1_LEFT,cluster_3328_amp1_RIGHT,-10.665749831375754,34.9802969018981,heterodimer,all
cluster_2606_amp1_LEFT,cluster_2681_amp1_RIGHT,-9.0108177470652,30.18916524133016,heterodimer,all
cluster_2606_amp1_LEFT,cluster_2717_amp1_RIGHT,-9.0108177470652,30.18916524133016,heterodimer,all
cluster_2606_amp1_LEFT,cluster_2949_amp1_RIGHT,-9.0108177470652,30.18916524133016,heterodimer,all
cluster_2606_amp1_LEFT,cluster_3138_amp1_RIGHT,-9.0108177470652,30.18916524133016,heterodimer,all
cluster_2606_amp1_RIGHT,cluster_2979_amp1_RIGHT,-9.492614831375759,29.61077287997938,heterodimer,all
cluster_2608_amp1_LEFT,cluster_2750_amp1_LEFT,-9.7440670181436,32.79610473937532,heterodimer,all
cluster_2608_amp1_RIGHT,cluster_2944_amp1_LEFT,-9.525651060300442,30.9043469694368,heterodimer,all
cluster_2608_amp1_RIGHT,cluster_3061_amp1_LEFT,-9.266991060294233,28.93596620232762,heterodimer,all
cluster_2608_amp1_RIGHT,cluster_3193_amp1_LEFT,-9.266991060294233,28.93596620232762,heterodimer,all
cluster_2608_amp1_RIGHT,cluster_3211_amp1_LEFT,-9.266991060294233,28.93596620232762,heterodimer,all
cluster_2610_amp1_LEFT,cluster_3361_amp1_RIGHT,-12.933803518140499,42.76191802417583,heterodimer,all
cluster_2614_amp1_LEFT,cluster_3029_amp1_LEFT,-9.01673860245417,27.631669431635544,heterodimer,all
cluster_2614_amp1_LEFT,cluster_3089_amp1_RIGHT,-9.006023602454182,27.50919449960992,heterodimer,all
cluster_2614_amp1_LEFT,cluster_3103_amp1_LEFT,-9.01673860245417,27.631669431635544,heterodimer,all
cluster_2614_amp1_LEFT,cluster_3354_amp1_LEFT,-9.01673860245417,27.631669431635544,heterodimer,all
cluster_2620_amp1_LEFT,cluster_2708_amp1_RIGHT,-9.718830975986755,32.11812803457548,heterodimer,all
cluster_2620_amp1_LEFT,cluster_2735_amp1_RIGHT,-9.718830975986755,32.11812803457548,heterodimer,all
cluster_2620_amp1_LEFT,cluster_2833_amp1_RIGHT,-10.50135597598675,34.78923282497527,heterodimer,all
cluster_2620_amp1_LEFT,cluster_3165_amp1_RIGHT,-9.718830975986755,32.11812803457548,heterodimer,all
cluster_2621_amp1_LEFT,cluster_3074_amp1_LEFT,-9.774443602451072,30.73430578857608,heterodimer,all
cluster_2621_amp1_LEFT,cluster_3108_amp1_LEFT,-9.774443602451072,30.73430578857608,heterodimer,all
cluster_2622_amp1_LEFT,cluster_2766_amp1_RIGHT,-22.10318580735632,57.46364297488924,heterodimer,all
cluster_2623_amp1_LEFT,cluster_2767_amp1_RIGHT,-18.397142120591568,52.86206063461009,heterodimer,all
cluster_2623_amp1_RIGHT,cluster_2688_amp1_RIGHT,-15.593290975983662,48.82446193360886,heterodimer,all
cluster_2623_amp1_RIGHT,cluster_2762_amp1_RIGHT,-9.335663789222002,31.299082479621006,heterodimer,all
cluster_2623_amp1_RIGHT,cluster_3145_amp1_RIGHT,-15.593290975983662,48.82446193360886,heterodimer,all
cluster_2623_amp1_RIGHT,cluster_3343_amp1_RIGHT,-9.705024831375754,30.80335214136545,heterodimer,all
cluster_2624_amp1_LEFT,cluster_2768_amp1_RIGHT,-25.374259494124185,60.95138112308672,heterodimer,all
cluster_2624_amp1_LEFT,cluster_3124_amp1_LEFT,-9.567360975983684,32.841919005281056,heterodimer,all
cluster_2628_amp1_LEFT,cluster_2917_amp1_RIGHT,-15.381143433829958,47.59515586041471,heterodimer,all
cluster_2629_amp1_LEFT,cluster_2773_amp1_RIGHT,-21.44445834951318,58.23871254479377,heterodimer,all
cluster_2629_amp1_LEFT,cluster_2918_amp1_RIGHT,-24.80940449412106,60.56591713563148,heterodimer,all
cluster_2629_amp1_LEFT,cluster_3092_amp1_RIGHT,-9.92081078922203,32.96354451804234,heterodimer,all
cluster_2629_amp1_RIGHT,cluster_2783_amp1_LEFT,-9.21330483137886,29.544755786876067,heterodimer,all
cluster_2629_amp1_RIGHT,cluster_3381_amp1_LEFT,-9.68586447598676,32.82804908438669,heterodimer,all
cluster_2631_amp1_LEFT,cluster_3346_amp1_LEFT,-9.416631060300439,30.666470433593418,heterodimer,all
cluster_2631_amp1_RIGHT,cluster_2808_amp1_LEFT,-9.097337204905227,29.959509416372498,heterodimer,all
cluster_2631_amp1_RIGHT,cluster_2947_amp1_LEFT,-10.708852289215821,35.05226443111064,heterodimer,all
cluster_2631_amp1_RIGHT,cluster_2989_amp1_LEFT,-10.708852289215821,35.05226443111064,heterodimer,all
cluster_2631_amp1_RIGHT,cluster_3298_amp1_LEFT,-10.708852289215821,35.05226443111064,heterodimer,all
cluster_2635_amp1_RIGHT,cluster_3348_amp1_LEFT,-9.714307289222022,31.449987631042006,heterodimer,all
cluster_2646_amp1_LEFT,cluster_2965_amp1_LEFT,-9.485840789218928,31.24527014227135,heterodimer,all
cluster_2646_amp1_LEFT,cluster_2990_amp1_RIGHT,-9.568100975986773,32.507600611318765,heterodimer,all
cluster_2646_amp1_LEFT,cluster_3079_amp1_RIGHT,-10.16681974706208,33.371321007803374,heterodimer,all
cluster_2646_amp1_RIGHT,cluster_2677_amp1_LEFT,-11.916725891666923,38.855190638327144,heterodimer,all
cluster_2652_amp1_LEFT,cluster_2708_amp1_RIGHT,-9.718830975986755,32.11812803457548,heterodimer,all
cluster_2652_amp1_LEFT,cluster_2735_amp1_RIGHT,-9.718830975986755,32.11812803457548,heterodimer,all
cluster_2652_amp1_LEFT,cluster_2833_amp1_RIGHT,-10.50135597598675,34.78923282497527,heterodimer,all
cluster_2652_amp1_LEFT,cluster_3165_amp1_RIGHT,-9.718830975986755,32.11812803457548,heterodimer,all
cluster_2652_amp1_RIGHT,cluster_3194_amp1_RIGHT,-9.19380860245417,28.607727628663156,heterodimer,all
cluster_2653_amp1_LEFT,cluster_2753_amp1_RIGHT,-10.689614831375758,34.922192396364494,heterodimer,all
cluster_2654_amp1_LEFT,cluster_2767_amp1_RIGHT,-18.397142120591568,52.86206063461009,heterodimer,all
cluster_2654_amp1_RIGHT,cluster_2688_amp1_RIGHT,-15.593290975983662,48.82446193360886,heterodimer,all
cluster_2654_amp1_RIGHT,cluster_2762_amp1_RIGHT,-9.335663789222002,31.299082479621006,heterodimer,all
cluster_2654_amp1_RIGHT,cluster_3145_amp1_RIGHT,-15.593290975983662,48.82446193360886,heterodimer,all
cluster_2654_amp1_RIGHT,cluster_3343_amp1_RIGHT,-9.705024831375754,30.80335214136545,heterodimer,all
cluster_2655_amp1_LEFT,cluster_2768_amp1_RIGHT,-25.374259494124185,60.95138112308672,heterodimer,all
cluster_2655_amp1_LEFT,cluster_3124_amp1_LEFT,-9.567360975983684,32.841919005281056,heterodimer,all
cluster_2656_amp1_LEFT,cluster_2914_amp1_RIGHT,-12.767209747062093,41.75270333813535,heterodimer,all
cluster_2660_amp1_RIGHT,cluster_3194_amp1_RIGHT,-10.529148602457266,34.20146725848417,heterodimer,all
cluster_2660_amp1_RIGHT,cluster_3270_amp1_LEFT,-9.293724747062079,31.63564754431127,heterodimer,all
cluster_2660_amp1_RIGHT,cluster_3363_amp1_LEFT,-9.238037373535684,28.081858652520168,heterodimer,all
cluster_2661_amp1_LEFT,cluster_2800_amp1_LEFT,-10.69422597598676,35.540608259272744,heterodimer,all
cluster_2661_amp1_LEFT,cluster_3268_amp1_LEFT,-9.214959747065178,31.14049033775791,heterodimer,all
cluster_2667_amp1_LEFT,cluster_2858_amp1_RIGHT,-9.202024831378862,29.366334942210358,heterodimer,all
cluster_2667_amp1_LEFT,cluster_3187_amp1_RIGHT,-10.857891204908373,36.044651676701164,heterodimer,all
cluster_2677_amp1_LEFT,cluster_3327_amp1_RIGHT,-11.916725891666909,38.85519063832709,heterodimer,all
cluster_2677_amp1_RIGHT,cluster_2749_amp1_LEFT,-9.862423602457289,31.730719076258083,heterodimer,all
cluster_2678_amp1_LEFT,cluster_2750_amp1_RIGHT,-15.873082120594699,47.27795293535155,heterodimer,all
cluster_2678_amp1_LEFT,cluster_2886_amp1_RIGHT,-9.05119097598677,31.394672529315244,heterodimer,all
cluster_2678_amp1_LEFT,cluster_3098_amp1_LEFT,-10.846772475983672,36.034180150464806,heterodimer,all
cluster_2678_amp1_RIGHT,cluster_2739_amp1_LEFT,-24.267173265202583,59.734913817252504,heterodimer,all
cluster_2678_amp1_RIGHT,cluster_2836_amp1_RIGHT,-9.838168602457277,31.224757500022292,heterodimer,all
cluster_2679_amp1_LEFT,cluster_2810_amp1_LEFT,-9.072177247062093,29.608579264173443,heterodimer,all
cluster_2681_amp1_LEFT,cluster_2872_amp1_RIGHT,-21.17410826519638,56.10772920393697,heterodimer,all
cluster_2681_amp1_RIGHT,cluster_2895_amp1_LEFT,-9.010817747065186,30.1891652413301,heterodimer,all
cluster_2683_amp1_LEFT,cluster_2743_amp1_LEFT,-9.4432512470621,31.889752900743417,heterodimer,all
cluster_2683_amp1_LEFT,cluster_3264_amp1_RIGHT,-20.25404334951317,55.9201827974731,heterodimer,all
cluster_2683_amp1_RIGHT,cluster_3092_amp1_LEFT,-9.380763789225123,30.775876984572847,heterodimer,all
cluster_2685_amp1_LEFT,cluster_2798_amp1_RIGHT,-11.843388518137392,39.13296730331575,heterodimer,all
cluster_2685_amp1_LEFT,cluster_3303_amp1_RIGHT,-11.843388518137392,39.13296730331575,heterodimer,all
cluster_2685_amp1_LEFT,cluster_3346_amp1_LEFT,-9.407479831378863,30.402799009384523,heterodimer,all
cluster_2685_amp1_RIGHT,cluster_2914_amp1_LEFT,-24.809034494124177,59.937014614036684,heterodimer,all
cluster_2685_amp1_RIGHT,cluster_3273_amp1_LEFT,-9.212242289218935,29.783457703118643,heterodimer,all
cluster_2686_amp1_LEFT,cluster_3304_amp1_RIGHT,-21.46784580735635,56.4301751203418,heterodimer,all
cluster_2686_amp1_RIGHT,cluster_2915_amp1_LEFT,-25.110534494124177,60.848163915622024,heterodimer,all
cluster_2686_amp1_RIGHT,cluster_2986_amp1_LEFT,-9.19674483137575,27.780544247243256,heterodimer,all
cluster_2686_amp1_RIGHT,cluster_3295_amp1_LEFT,-9.19674483137575,27.780544247243256,heterodimer,all
cluster_2688_amp1_LEFT,cluster_3306_amp1_RIGHT,-25.29662449412109,61.19246947859119,heterodimer,all
cluster_2688_amp1_RIGHT,cluster_2884_amp1_RIGHT,-15.593290975983662,48.82446193360886,heterodimer,all
cluster_2688_amp1_RIGHT,cluster_2917_amp1_LEFT,-24.50407703628097,60.29634171020183,heterodimer,all
cluster_2688_amp1_RIGHT,cluster_3029_amp1_RIGHT,-10.003047289222014,33.197644813339764,heterodimer,all
cluster_2688_amp1_RIGHT,cluster_3062_amp1_RIGHT,-9.024518704902134,30.80450009322908,heterodimer,all
cluster_2688_amp1_RIGHT,cluster_3103_amp1_RIGHT,-10.003047289222014,33.197644813339764,heterodimer,all
cluster_2688_amp1_RIGHT,cluster_3173_amp1_RIGHT,-15.593290975983662,48.82446193360886,heterodimer,all
cluster_2688_amp1_RIGHT,cluster_3212_amp1_RIGHT,-9.024518704902134,30.80450009322908,heterodimer,all
cluster_2688_amp1_RIGHT,cluster_3354_amp1_RIGHT,-10.003047289222014,33.197644813339764,heterodimer,all
cluster_2689_amp1_RIGHT,cluster_2773_amp1_LEFT,-25.355459494117937,61.247727903265286,heterodimer,all
cluster_2689_amp1_RIGHT,cluster_2918_amp1_LEFT,-25.355459494117937,61.247727903265286,heterodimer,all
cluster_2689_amp1_RIGHT,cluster_3376_amp1_LEFT,-9.38189614461412,28.603142283711804,heterodimer,all
cluster_2690_amp1_LEFT,cluster_2750_amp1_RIGHT,-9.97770606029733,31.916986624019728,heterodimer,all
cluster_2690_amp1_LEFT,cluster_3274_amp1_LEFT,-10.882031060297347,35.65489067115442,heterodimer,all
cluster_2690_amp1_RIGHT,cluster_2793_amp1_RIGHT,-10.679972018143598,35.50090929747108,heterodimer,all
cluster_2700_amp1_LEFT,cluster_3232_amp1_RIGHT,-9.389888975983661,31.310298978713377,heterodimer,all
cluster_2700_amp1_LEFT,cluster_3342_amp1_LEFT,-9.020936060300432,27.67463395089129,heterodimer,all
cluster_2701_amp1_RIGHT,cluster_3345_amp1_LEFT,-9.060280789218917,30.069336008427058,heterodimer,all
cluster_2704_amp1_LEFT,cluster_2829_amp1_RIGHT,-25.54211449412105,61.47129596803768,heterodimer,all
cluster_2705_amp1_RIGHT,cluster_2808_amp1_LEFT,-9.594874831375746,30.378684251741902,heterodimer,all
cluster_2705_amp1_RIGHT,cluster_2967_amp1_RIGHT,-9.66399106029734,31.069633825586152,heterodimer,all
cluster_2706_amp1_LEFT,cluster_2831_amp1_RIGHT,-24.82124949412109,60.27575194319792,heterodimer,all
cluster_2706_amp1_RIGHT,cluster_2733_amp1_RIGHT,-10.047686144614119,31.685831486559266,heterodimer,all
cluster_2706_amp1_RIGHT,cluster_2945_amp1_RIGHT,-9.00508256030045,30.00463715053138,heterodimer,all
cluster_2706_amp1_RIGHT,cluster_2987_amp1_RIGHT,-9.00508256030045,30.00463715053138,heterodimer,all
cluster_2706_amp1_RIGHT,cluster_3163_amp1_RIGHT,-10.047686144614119,31.685831486559266,heterodimer,all
cluster_2706_amp1_RIGHT,cluster_3296_amp1_RIGHT,-9.293368789222018,31.086549678733718,heterodimer,all
cluster_2707_amp1_LEFT,cluster_2832_amp1_RIGHT,-10.848843518143607,35.795584877493866,heterodimer,all
cluster_2707_amp1_LEFT,cluster_3311_amp1_LEFT,-9.55873106030046,30.86432260692669,heterodimer,all
cluster_2708_amp1_LEFT,cluster_2914_amp1_RIGHT,-9.372641060300433,30.19036536675867,heterodimer,all
cluster_2710_amp1_LEFT,cluster_2834_amp1_RIGHT,-22.21376957843476,58.265671384629854,heterodimer,all
cluster_2710_amp1_RIGHT,cluster_2966_amp1_LEFT,-9.303286060300437,30.321519065356767,heterodimer,all
cluster_2711_amp1_LEFT,cluster_3183_amp1_LEFT,-10.491441060297337,34.400895302447566,heterodimer,all
cluster_2711_amp1_RIGHT,cluster_3265_amp1_LEFT,-9.004026060297344,28.318402851388328,heterodimer,all
cluster_2712_amp1_LEFT,cluster_2752_amp1_LEFT,-10.532102475980572,35.09482658013667,heterodimer,all
cluster_2712_amp1_LEFT,cluster_2995_amp1_RIGHT,-10.162293704905256,33.85714237761226,heterodimer,all
cluster_2712_amp1_RIGHT,cluster_3308_amp1_LEFT,-9.24606824706518,31.224447050874062,heterodimer,all
cluster_2713_amp1_LEFT,cluster_2874_amp1_LEFT,-9.600656060300448,31.441519704620134,heterodimer,all
cluster_2714_amp1_LEFT,cluster_2964_amp1_LEFT,-9.29663360245728,29.486716786212867,heterodimer,all
cluster_2714_amp1_RIGHT,cluster_3081_amp1_LEFT,-10.93619474706208,36.14409807772904,heterodimer,all
cluster_2715_amp1_LEFT,cluster_2810_amp1_LEFT,-9.072177247062093,29.608579264173443,heterodimer,all
cluster_2717_amp1_LEFT,cluster_2872_amp1_RIGHT,-20.50003457843163,56.25911778190118,heterodimer,all
cluster_2717_amp1_RIGHT,cluster_2895_amp1_LEFT,-9.010817747065186,30.1891652413301,heterodimer,all
cluster_2718_amp1_LEFT,cluster_2795_amp1_RIGHT,-18.627460891669994,54.11811156764287,heterodimer,all
cluster_2718_amp1_LEFT,cluster_2997_amp1_LEFT,-9.806656060300448,31.37630712486373,heterodimer,all
cluster_2718_amp1_LEFT,cluster_3263_amp1_RIGHT,-22.930007036277907,58.52549619742007,heterodimer,all
cluster_2718_amp1_RIGHT,cluster_2911_amp1_LEFT,-21.446590807353235,57.907510488086984,heterodimer,all
cluster_2719_amp1_LEFT,cluster_2743_amp1_LEFT,-9.4432512470621,31.889752900743417,heterodimer,all
cluster_2719_amp1_LEFT,cluster_3264_amp1_RIGHT,-20.25404334951317,55.9201827974731,heterodimer,all
cluster_2719_amp1_RIGHT,cluster_3092_amp1_LEFT,-9.380763789225123,30.775876984572847,heterodimer,all
cluster_2721_amp1_LEFT,cluster_3304_amp1_RIGHT,-21.46784580735635,56.4301751203418,heterodimer,all
cluster_2721_amp1_RIGHT,cluster_2915_amp1_LEFT,-25.110534494124177,60.848163915622024,heterodimer,all
cluster_2721_amp1_RIGHT,cluster_2986_amp1_LEFT,-9.19674483137575,27.780544247243256,heterodimer,all
cluster_2721_amp1_RIGHT,cluster_3295_amp1_LEFT,-9.19674483137575,27.780544247243256,heterodimer,all
cluster_2723_amp1_LEFT,cluster_3217_amp1_RIGHT,-9.252981518146699,30.702494895801863,heterodimer,all
cluster_2724_amp1_RIGHT,cluster_2773_amp1_LEFT,-25.355459494117937,61.247727903265286,heterodimer,all
cluster_2724_amp1_RIGHT,cluster_2918_amp1_LEFT,-25.355459494117937,61.247727903265286,heterodimer,all
cluster_2724_amp1_RIGHT,cluster_3376_amp1_LEFT,-9.38189614461412,28.603142283711804,heterodimer,all
cluster_2728_amp1_LEFT,cluster_3232_amp1_RIGHT,-9.389888975983661,31.310298978713377,heterodimer,all
cluster_2728_amp1_LEFT,cluster_3342_amp1_LEFT,-9.020936060300432,27.67463395089129,heterodimer,all
cluster_2732_amp1_RIGHT,cluster_2808_amp1_LEFT,-9.594874831375746,30.378684251741902,heterodimer,all
cluster_2732_amp1_RIGHT,cluster_2967_amp1_RIGHT,-9.66399106029734,31.069633825586152,heterodimer,all
cluster_2733_amp1_LEFT,cluster_2831_amp1_RIGHT,-24.82124949412109,60.27575194319792,heterodimer,all
cluster_2733_amp1_RIGHT,cluster_2945_amp1_RIGHT,-9.00508256030045,30.00463715053138,heterodimer,all
cluster_2733_amp1_RIGHT,cluster_2987_amp1_RIGHT,-9.00508256030045,30.00463715053138,heterodimer,all
cluster_2733_amp1_RIGHT,cluster_3163_amp1_RIGHT,-10.047686144614119,31.685831486559266,heterodimer,all
cluster_2733_amp1_RIGHT,cluster_3296_amp1_RIGHT,-9.293368789222018,31.086549678733718,heterodimer,all
cluster_2734_amp1_LEFT,cluster_2784_amp1_LEFT,-10.574336060297341,34.704147292588175,heterodimer,all
cluster_2734_amp1_LEFT,cluster_2832_amp1_RIGHT,-22.127810807359463,57.41400392116077,heterodimer,all
cluster_2734_amp1_LEFT,cluster_3311_amp1_LEFT,-10.88347324706211,36.01806241073268,heterodimer,all
cluster_2735_amp1_LEFT,cluster_2914_amp1_RIGHT,-9.372641060300433,30.19036536675867,heterodimer,all
